datetime,sat_name,norad_id,country,distance_km,relative_velocity_kms,sunlit,you_between_sun_and_target
2025-06-19 23:40:00+00:00,STARLINK-1554,46055,,97.96,6.946,False,False
2025-04-28 00:20:00+00:00,STARLINK-1525,46066,,52.05,13.232,False,False
2025-05-13 15:20:00+00:00,STARLINK-1579,46083,,94.87,14.263,False,False
2025-05-14 02:30:00+00:00,STARLINK-1579,46083,,56.55,14.19,False,False
2025-06-11 14:20:00+00:00,STARLINK-1579,46083,,86.83,5.808,False,False
2025-05-19 08:10:00+00:00,STARLINK-1593,46119,,80.07,6.224,True,False
2025-05-01 21:20:00+00:00,STARLINK-1601,46120,,76.79,9.966,True,False
2025-06-19 07:20:00+00:00,STARLINK-1605,46123,,57.91,13.513,False,False
2025-05-08 20:20:00+00:00,STARLINK-1618,46125,,65.46,7.127,False,False
2025-06-03 00:30:00+00:00,STARLINK-1618,46125,,60.73,11.88,False,False
2025-04-28 00:40:00+00:00,STARLINK-1608,46146,,85.49,11.507,True,False
2025-05-12 14:40:00+00:00,STARLINK-1595,46159,,80.36,6.031,True,False
2025-06-06 01:10:00+00:00,STARLINK-1641,46174,,99.06,12.911,True,False
2025-04-22 12:40:00+00:00,SAOCOM 1B,46265,,76.69,12.025,False,False
2025-06-13 08:10:00+00:00,SAOCOM 1B,46265,,94.53,12.058,True,False
2025-05-11 02:20:00+00:00,GNOMES-1,46266,,90.81,13.321,False,False
2025-05-25 01:30:00+00:00,STARLINK-1695,46329,,97.75,5.922,True,False
2025-05-25 03:00:00+00:00,STARLINK-1723,46333,,88.54,5.806,True,False
2025-06-05 01:10:00+00:00,STARLINK-1727,46335,,23.38,8.258,True,False
2025-05-28 11:50:00+00:00,STARLINK-1738,46336,,94.13,6.772,False,False
2025-06-18 14:10:00+00:00,STARLINK-1738,46336,,58.0,14.135,False,False
2025-06-21 13:10:00+00:00,STARLINK-1653,46352,,75.22,14.532,True,False
2025-06-17 08:40:00+00:00,STARLINK-1656,46353,,44.84,13.005,True,False
2025-04-23 09:40:00+00:00,STARLINK-1707,46359,,85.8,13.74,False,False
2025-05-27 02:10:00+00:00,STARLINK-1771,46384,,65.38,5.749,False,False
2025-06-05 17:20:00+00:00,GAOFEN-11 02,46396,,92.62,5.469,False,False
2025-05-06 07:20:00+00:00,HJ-2A,46478,,88.87,0.306,False,False
2025-05-10 00:50:00+00:00,HJ-2A,46478,,93.25,0.306,False,False
2025-05-17 11:40:00+00:00,HJ-2A,46478,,95.96,0.315,True,False
2025-05-21 05:10:00+00:00,HJ-2A,46478,,97.95,0.324,False,False
2025-06-11 04:30:00+00:00,STARLINK-1679,46557,,45.0,8.755,False,False
2025-05-10 15:50:00+00:00,STARLINK-1730,46563,,94.55,13.647,False,False
2025-05-25 10:50:00+00:00,STARLINK-1712,46581,,98.22,14.111,True,False
2025-06-15 11:30:00+00:00,STARLINK-1775,46681,,79.6,13.542,True,False
2025-05-01 09:40:00+00:00,STARLINK-1784,46687,,84.74,6.106,False,False
2025-06-18 19:20:00+00:00,STARLINK-1790,46691,,44.92,11.664,True,False
2025-06-07 12:40:00+00:00,STARLINK-1795,46696,,39.13,13.9,False,False
2025-05-01 01:30:00+00:00,STARLINK-1800,46700,,54.65,6.156,False,False
2025-05-16 14:00:00+00:00,STARLINK-1810,46709,,68.1,9.291,False,False
2025-05-01 07:10:00+00:00,STARLINK-1817,46715,,81.82,5.745,True,False
2025-05-23 11:20:00+00:00,STARLINK-1817,46715,,50.6,12.957,True,False
2025-05-17 02:00:00+00:00,STARLINK-1822,46719,,20.51,12.07,True,False
2025-04-25 15:10:00+00:00,STARLINK-1848,46740,,31.53,12.931,True,False
2025-06-19 12:20:00+00:00,STARLINK-1848,46740,,37.22,14.674,False,False
2025-05-31 11:00:00+00:00,STARLINK-1905,46746,,89.31,10.575,True,False
2025-05-21 19:20:00+00:00,STARLINK-1882,46784,,89.06,7.313,True,False
2025-05-15 21:00:00+00:00,STARLINK-1931,46790,,92.08,5.748,True,False
2025-05-08 01:10:00+00:00,STARLINK-1934,46792,,18.11,7.084,False,False
2025-05-11 15:30:00+00:00,STARLINK-1944,46796,,53.7,6.044,False,False
2025-05-25 19:40:00+00:00,YAOGAN-30 08B,46808,,33.92,9.823,False,False
2025-06-21 21:10:00+00:00,YAOGAN-30 08C,46809,,82.83,12.981,True,False
2025-04-25 13:10:00+00:00,KSM1-B,46914,,75.64,11.437,False,False
2025-05-30 19:50:00+00:00,STARLINK-1777,47122,,45.35,11.721,False,False
2025-04-27 13:30:00+00:00,STARLINK-1888,47171,,18.47,9.86,True,False
2025-05-08 06:00:00+00:00,STARLINK-1912,47178,,52.89,6.425,False,False
2025-05-04 03:40:00+00:00,STARLINK-1913,47179,,79.98,8.62,True,False
2025-05-20 20:50:00+00:00,GECAM-A,47234,,25.46,13.527,True,False
2025-06-10 08:10:00+00:00,STARLINK-2046,47354,,79.2,9.701,False,False
2025-05-15 12:00:00+00:00,STARLINK-2055,47358,,66.46,10.034,False,False
2025-05-24 21:20:00+00:00,STARLINK-2071,47361,,70.57,6.385,False,False
2025-05-29 00:20:00+00:00,STARLINK-2082,47367,,33.82,6.792,False,False
2025-04-25 06:00:00+00:00,STARLINK-2092,47373,,45.74,14.084,True,False
2025-05-12 22:30:00+00:00,STARLINK-2097,47377,,79.56,12.96,True,False
2025-05-25 01:20:00+00:00,STARLINK-2100,47380,,90.48,6.33,True,False
2025-06-07 06:40:00+00:00,STARLINK-2104,47384,,75.79,8.021,False,False
2025-05-26 08:30:00+00:00,STARLINK-2106,47386,,88.42,6.03,False,False
2025-06-18 23:00:00+00:00,STARLINK-2109,47388,,70.98,10.643,True,False
2025-05-06 16:20:00+00:00,STARLINK-2114,47393,,80.73,11.719,True,False
2025-06-12 02:30:00+00:00,STARLINK-2122,47400,,92.11,10.827,True,False
2025-05-26 16:30:00+00:00,STARLINK-2135,47408,,69.22,5.968,False,False
2025-06-16 02:30:00+00:00,HAWK-2C,47502,,87.39,4.119,False,False
2025-05-19 23:40:00+00:00,ION SCV-002,47504,,86.74,8.718,True,False
2025-05-13 13:40:00+00:00,STARLINK-1955,47556,,83.94,11.542,False,False
2025-05-29 20:30:00+00:00,STARLINK-1962,47563,,99.85,5.956,True,False
2025-06-18 03:50:00+00:00,STARLINK-1962,47563,,56.55,12.982,True,False
2025-05-02 22:10:00+00:00,STARLINK-1967,47568,,86.9,14.358,False,False
2025-05-03 09:20:00+00:00,STARLINK-1967,47568,,83.89,14.292,False,False
2025-06-03 08:20:00+00:00,STARLINK-1967,47568,,53.2,6.098,False,False
2025-06-02 02:50:00+00:00,STARLINK-1986,47582,,70.79,6.786,True,False
2025-06-12 02:30:00+00:00,STARLINK-1993,47588,,82.29,10.84,True,False
2025-05-04 14:50:00+00:00,STARLINK-1994,47589,,95.14,13.238,True,False
2025-06-08 17:00:00+00:00,STARLINK-1997,47592,,36.59,7.88,True,False
2025-05-16 03:10:00+00:00,STARLINK-1609,47621,,72.88,12.541,True,False
2025-06-08 10:30:00+00:00,STARLINK-1609,47621,,89.82,6.029,True,False
2025-05-18 16:40:00+00:00,STARLINK-1669,47624,,42.46,10.231,False,False
2025-06-13 00:50:00+00:00,STARLINK-1669,47624,,89.08,8.919,True,False
2025-04-24 08:50:00+00:00,STARLINK-1972,47627,,85.18,13.732,True,False
2025-06-19 14:10:00+00:00,STARLINK-1973,47628,,41.8,10.136,False,False
2025-05-04 06:50:00+00:00,STARLINK-1992,47632,,74.84,10.489,True,False
2025-06-02 20:30:00+00:00,STARLINK-2015,47638,,81.13,10.421,True,False
2025-06-04 14:40:00+00:00,STARLINK-2031,47648,,94.57,5.99,False,False
2025-04-26 07:30:00+00:00,STARLINK-2033,47650,,61.81,14.493,True,False
2025-04-26 18:40:00+00:00,STARLINK-2033,47650,,53.42,14.537,True,False
2025-04-27 05:50:00+00:00,STARLINK-2033,47650,,59.44,14.575,True,False
2025-04-27 17:00:00+00:00,STARLINK-2033,47650,,60.19,14.607,True,False
2025-04-28 04:10:00+00:00,STARLINK-2033,47650,,52.17,14.633,True,False
2025-04-28 15:20:00+00:00,STARLINK-2033,47650,,39.79,14.652,True,False
2025-04-29 02:30:00+00:00,STARLINK-2033,47650,,38.62,14.665,True,False
2025-04-29 13:40:00+00:00,STARLINK-2033,47650,,61.12,14.672,True,False
2025-04-30 00:50:00+00:00,STARLINK-2033,47650,,95.99,14.673,True,False
2025-05-26 21:10:00+00:00,STARLINK-2039,47655,,76.93,8.313,False,False
2025-05-09 07:30:00+00:00,STARLINK-2041,47657,,88.6,14.225,False,False
2025-05-09 18:40:00+00:00,STARLINK-2041,47657,,60.38,14.149,False,False
2025-06-14 19:10:00+00:00,STARLINK-2095,47679,,86.86,9.297,False,False
2025-04-28 08:20:00+00:00,STARLINK-2116,47724,,57.27,11.209,False,False
2025-05-28 14:50:00+00:00,STARLINK-2147,47736,,97.96,14.652,False,False
2025-06-12 18:00:00+00:00,STARLINK-2160,47746,,54.27,11.866,True,False
2025-04-28 20:10:00+00:00,STARLINK-2169,47752,,62.18,6.154,True,False
2025-06-02 09:50:00+00:00,STARLINK-2184,47766,,81.5,14.644,False,False
2025-06-03 15:20:00+00:00,STARLINK-2184,47766,,44.89,14.572,True,False
2025-06-12 18:00:00+00:00,STARLINK-2185,47767,,97.21,11.851,True,False
2025-04-22 13:50:00+00:00,STARLINK-2194,47771,,84.53,6.008,True,False
2025-05-09 16:40:00+00:00,STARLINK-2196,47773,,87.36,9.117,True,False
2025-06-14 23:30:00+00:00,STARLINK-2196,47773,,98.52,11.729,False,False
2025-06-07 04:40:00+00:00,STARLINK-2213,47780,,94.63,13.571,False,False
2025-06-21 00:50:00+00:00,STARLINK-2322,47791,,47.48,11.529,False,False
2025-05-24 13:40:00+00:00,STARLINK-2373,47796,,83.62,13.692,False,False
2025-04-26 21:40:00+00:00,STARLINK-2385,47804,,75.96,6.058,True,False
2025-05-07 23:50:00+00:00,STARLINK-2402,47819,,86.08,6.379,False,False
2025-05-16 18:00:00+00:00,STARLINK-2406,47821,,63.44,9.782,True,False
2025-05-05 20:40:00+00:00,STARLINK-2410,47825,,17.53,5.914,False,False
2025-06-06 02:30:00+00:00,STARLINK-2410,47825,,95.58,14.674,True,False
2025-06-08 06:20:00+00:00,STARLINK-2410,47825,,30.84,14.571,False,False
2025-05-08 03:50:00+00:00,STARLINK-2426,47836,,64.83,6.429,True,False
2025-06-12 07:40:00+00:00,STARLINK-2426,47836,,39.44,14.039,False,False
2025-05-06 14:20:00+00:00,STARLINK-2432,47840,,46.39,7.107,False,False
2025-05-13 17:20:00+00:00,STARLINK-2330,47874,,30.94,11.137,False,False
2025-04-22 21:40:00+00:00,STARLINK-2368,47908,,84.82,11.014,True,False
2025-05-13 16:20:00+00:00,CAS500-1,47932,,81.69,15.066,True,False
2025-05-16 04:20:00+00:00,GRUS-1D,47936,,75.46,14.955,False,False
2025-05-16 08:20:00+00:00,GRUS-1D,47936,,30.41,14.988,True,False
2025-05-16 12:20:00+00:00,GRUS-1D,47936,,90.86,14.954,False,False
2025-06-18 21:10:00+00:00,UNISAT-7,47945,,88.6,15.079,True,False
2025-04-30 11:00:00+00:00,STARLINK-2273,47993,,77.92,9.04,False,False
2025-06-11 08:30:00+00:00,STARLINK-2270,48000,,29.23,13.865,True,False
2025-04-26 06:20:00+00:00,STARLINK-2285,48019,,79.67,11.848,False,False
2025-06-21 13:50:00+00:00,STARLINK-2404,48093,,34.27,5.747,False,False
2025-05-10 23:50:00+00:00,STARLINK-2417,48096,,35.43,13.021,False,True
2025-05-18 21:00:00+00:00,STARLINK-2428,48099,,69.89,14.552,True,False
2025-05-19 08:10:00+00:00,STARLINK-2428,48099,,29.83,14.589,True,False
2025-05-19 19:20:00+00:00,STARLINK-2428,48099,,24.69,14.619,True,False
2025-05-20 06:30:00+00:00,STARLINK-2428,48099,,68.4,14.644,True,False
2025-05-12 20:30:00+00:00,STARLINK-2437,48102,,30.37,14.245,False,False
2025-05-19 04:50:00+00:00,STARLINK-2437,48102,,98.66,14.663,True,False
2025-06-19 00:20:00+00:00,STARLINK-2437,48102,,95.06,5.789,True,False
2025-04-23 18:50:00+00:00,STARLINK-2439,48104,,74.33,7.46,True,False
2025-05-31 11:20:00+00:00,STARLINK-2439,48104,,61.32,12.629,False,False
2025-05-08 10:20:00+00:00,STARLINK-2443,48107,,79.39,13.354,True,False
2025-05-05 05:40:00+00:00,STARLINK-2459,48119,,44.38,12.4,True,False
2025-06-08 11:00:00+00:00,STARLINK-2465,48124,,69.62,9.965,False,False
2025-05-14 21:10:00+00:00,STARLINK-2467,48126,,78.09,14.523,True,False
2025-05-15 08:20:00+00:00,STARLINK-2467,48126,,91.39,14.564,True,False
2025-05-17 12:10:00+00:00,STARLINK-2467,48126,,92.61,14.661,False,False
2025-05-17 23:20:00+00:00,STARLINK-2467,48126,,94.24,14.669,False,False
2025-05-20 03:10:00+00:00,STARLINK-2467,48126,,25.85,14.623,True,False
2025-06-15 10:00:00+00:00,STARLINK-2467,48126,,92.42,6.492,True,False
2025-05-14 10:00:00+00:00,STARLINK-2473,48131,,95.51,14.473,True,False
2025-05-14 21:10:00+00:00,STARLINK-2473,48131,,65.24,14.521,True,False
2025-04-24 21:10:00+00:00,STARLINK-2476,48134,,15.28,6.851,False,False
2025-06-05 21:30:00+00:00,STARLINK-2479,48136,,45.56,11.733,True,False
2025-06-17 22:40:00+00:00,STARLINK-2491,48148,,58.19,6.859,True,False
2025-05-25 22:00:00+00:00,STARLINK-2492,48149,,97.24,13.844,True,False
2025-04-30 22:00:00+00:00,PLEIADES NEO 3,48268,,82.1,0.572,False,False
2025-06-02 06:20:00+00:00,PLEIADES NEO 3,48268,,76.0,0.514,False,False
2025-06-11 11:30:00+00:00,PLEIADES NEO 3,48268,,81.1,0.495,True,False
2025-04-27 17:20:00+00:00,LEMUR-2-AMANDA-SVANTE,48269,,59.13,1.507,False,True
2025-06-11 07:30:00+00:00,LEMUR-2-AMANDA-SVANTE,48269,,64.17,1.333,False,False
2025-06-13 05:50:00+00:00,LEMUR-2-SPECIAL-K,48273,,74.1,1.119,False,False
2025-05-26 15:00:00+00:00,STARLINK-2569,48277,,81.66,5.775,False,False
2025-04-24 19:40:00+00:00,STARLINK-2565,48280,,54.4,12.256,False,False
2025-05-23 11:40:00+00:00,STARLINK-2558,48282,,56.58,10.519,False,False
2025-06-05 18:30:00+00:00,STARLINK-2545,48289,,97.04,5.832,True,False
2025-06-05 10:30:00+00:00,STARLINK-2540,48290,,96.27,5.875,True,False
2025-06-12 14:20:00+00:00,STARLINK-2538,48300,,92.81,6.129,False,False
2025-06-06 20:50:00+00:00,STARLINK-2523,48306,,50.86,5.935,False,False
2025-04-23 01:20:00+00:00,STARLINK-2536,48310,,47.84,11.988,True,False
2025-05-05 14:20:00+00:00,STARLINK-2512,48319,,99.2,14.489,False,False
2025-05-10 02:00:00+00:00,STARLINK-2029,48320,,97.16,14.659,True,False
2025-05-01 16:10:00+00:00,STARLINK-2457,48321,,74.96,13.884,False,True
2025-05-20 18:20:00+00:00,STARLINK-2674,48354,,71.23,6.048,False,False
2025-05-27 03:50:00+00:00,STARLINK-2636,48357,,95.44,6.124,False,False
2025-06-14 08:00:00+00:00,STARLINK-2578,48362,,56.73,12.903,False,True
2025-04-22 05:50:00+00:00,STARLINK-2608,48365,,90.23,14.584,True,False
2025-04-22 17:00:00+00:00,STARLINK-2608,48365,,87.03,14.548,True,False
2025-04-23 04:10:00+00:00,STARLINK-2608,48365,,98.77,14.507,True,False
2025-04-23 11:20:00+00:00,STARLINK-2499,48377,,79.43,14.41,False,False
2025-04-23 22:30:00+00:00,STARLINK-2499,48377,,52.67,14.349,False,False
2025-06-09 21:00:00+00:00,STARLINK-2499,48377,,96.67,12.019,False,True
2025-05-24 06:20:00+00:00,STARLINK-2526,48378,,22.35,5.934,True,False
2025-06-13 12:50:00+00:00,STARLINK-2585,48382,,74.55,13.196,False,False
2025-05-10 05:50:00+00:00,STARLINK-2575,48396,,87.33,8.385,False,False
2025-06-13 04:50:00+00:00,STARLINK-2576,48400,,47.9,13.593,False,False
2025-05-24 19:10:00+00:00,STARLINK-2593,48404,,72.14,6.479,True,False
2025-04-24 12:50:00+00:00,STARLINK-2592,48408,,88.47,13.923,False,False
2025-05-18 01:40:00+00:00,STARLINK-2592,48408,,53.65,5.881,True,False
2025-06-08 01:00:00+00:00,STARLINK-2505,48411,,30.78,14.352,True,False
2025-06-14 12:30:00+00:00,STARLINK-2505,48411,,93.95,14.635,False,False
2025-06-14 23:40:00+00:00,STARLINK-2505,48411,,80.75,14.611,False,False
2025-06-16 16:20:00+00:00,STARLINK-2505,48411,,64.45,14.465,True,False
2025-06-15 10:00:00+00:00,STARLINK-2700,48431,,98.78,6.5,True,False
2025-04-28 02:40:00+00:00,STARLINK-2640,48438,,56.18,7.346,True,False
2025-05-10 08:40:00+00:00,STARLINK-2682,48440,,47.38,12.277,True,False
2025-06-08 03:00:00+00:00,STARLINK-2634,48445,,73.96,11.556,False,False
2025-06-20 12:10:00+00:00,STARLINK-2703,48452,,86.52,6.649,False,False
2025-05-20 04:10:00+00:00,STARLINK-2497,48455,,85.41,14.478,False,False
2025-05-20 15:20:00+00:00,STARLINK-2497,48455,,77.14,14.523,False,False
2025-05-29 03:30:00+00:00,STARLINK-2497,48455,,63.37,14.268,False,False
2025-06-19 12:10:00+00:00,STARLINK-2685,48468,,31.0,7.624,False,False
2025-04-26 06:40:00+00:00,STARLINK-2684,48471,,66.03,6.192,False,False
2025-05-02 11:20:00+00:00,STARLINK-2658,48473,,46.59,8.367,False,False
2025-05-31 09:50:00+00:00,STARLINK-2706,48481,,91.73,14.454,False,False
2025-05-11 03:50:00+00:00,STARLINK-2531,48483,,69.41,11.233,True,False
2025-06-21 21:40:00+00:00,STARLINK-2500,48485,,40.15,7.418,False,False
2025-04-25 02:50:00+00:00,STARLINK-2151,48556,,81.21,9.145,True,False
2025-06-05 22:20:00+00:00,STARLINK-2155,48557,,95.87,8.709,False,False
2025-06-16 15:40:00+00:00,STARLINK-2187,48562,,97.67,5.737,False,False
2025-05-26 16:20:00+00:00,STARLINK-2190,48564,,31.22,12.695,False,False
2025-06-17 03:40:00+00:00,STARLINK-2217,48568,,90.56,5.75,True,False
2025-04-23 04:30:00+00:00,STARLINK-2219,48569,,67.13,9.102,True,False
2025-04-26 14:00:00+00:00,STARLINK-2225,48574,,71.38,12.558,True,True
2025-05-13 22:30:00+00:00,STARLINK-2227,48575,,27.54,14.05,True,False
2025-06-09 11:10:00+00:00,STARLINK-2235,48581,,86.18,5.754,False,False
2025-04-22 02:10:00+00:00,STARLINK-2236,48582,,63.09,11.257,False,False
2025-05-27 11:30:00+00:00,STARLINK-2251,48594,,87.6,11.124,False,False
2025-05-04 10:30:00+00:00,STARLINK-2255,48597,,93.37,12.733,True,False
2025-05-14 23:20:00+00:00,STARLINK-2713,48602,,73.09,14.54,False,False
2025-05-15 10:30:00+00:00,STARLINK-2713,48602,,46.93,14.496,False,False
2025-05-15 21:40:00+00:00,STARLINK-2713,48602,,60.34,14.447,False,False
2025-06-13 11:00:00+00:00,STARLINK-2713,48602,,36.68,5.741,False,False
2025-05-18 05:00:00+00:00,TYVAK-0130,48606,,58.62,14.632,True,False
2025-06-05 11:10:00+00:00,STARLINK-2704,48643,,70.09,8.132,False,False
2025-06-06 10:20:00+00:00,STARLINK-2695,48644,,49.09,7.738,True,False
2025-05-20 19:00:00+00:00,STARLINK-2701,48656,,88.05,13.766,True,False
2025-05-05 20:00:00+00:00,STARLINK-2647,48658,,88.57,14.012,True,False
2025-06-10 16:40:00+00:00,STARLINK-2726,48662,,71.38,5.909,True,False
2025-06-10 16:40:00+00:00,STARLINK-2666,48666,,71.32,5.918,True,False
2025-06-12 23:50:00+00:00,STARLINK-2615,48678,,49.24,5.737,False,False
2025-05-17 22:20:00+00:00,STARLINK-2648,48679,,44.79,13.977,True,False
2025-05-16 03:10:00+00:00,STARLINK-2751,48685,,61.49,12.545,True,False
2025-05-31 02:40:00+00:00,STARLINK-2742,48688,,40.56,6.428,True,False
2025-04-25 10:50:00+00:00,STARLINK-2740,48690,,93.14,13.31,True,False
2025-04-25 10:50:00+00:00,STARLINK-2748,48694,,34.92,13.056,True,False
2025-05-01 19:20:00+00:00,STARLINK-2753,48696,,24.06,14.235,False,False
2025-06-06 12:50:00+00:00,STARLINK-2753,48696,,99.91,5.994,False,False
2025-05-19 20:00:00+00:00,YAOGAN-30 10B,48861,,89.47,13.795,False,False
2025-06-14 19:00:00+00:00,YAOGAN-30 10C,48863,,39.16,8.07,False,False
2025-06-14 23:00:00+00:00,YAOGAN-30 10C,48863,,74.31,8.1,True,False
2025-04-28 13:20:00+00:00,JILIN-1 KUANFU-01B,49003,,61.87,0.3,True,False
2025-05-11 10:20:00+00:00,JILIN-1 KUANFU-01B,49003,,62.47,0.267,False,False
2025-05-24 04:20:00+00:00,JILIN-1 KUANFU-01B,49003,,73.46,0.247,True,False
2025-05-24 05:00:00+00:00,JILIN-1 KUANFU-01B,49003,,78.97,0.239,False,False
2025-06-05 20:30:00+00:00,JILIN-1 KUANFU-01B,49003,,80.02,0.226,False,True
2025-06-05 21:20:00+00:00,JILIN-1 KUANFU-01B,49003,,70.62,0.228,True,False
2025-06-18 10:30:00+00:00,JILIN-1 KUANFU-01B,49003,,99.66,0.189,False,False
2025-06-18 11:10:00+00:00,JILIN-1 KUANFU-01B,49003,,50.69,0.193,True,False
2025-06-03 06:40:00+00:00,YAOGAN-30 11A,49026,,69.22,13.868,False,False
2025-05-23 05:40:00+00:00,YAOGAN-30 11C,49029,,35.79,11.675,False,False
2025-06-09 05:10:00+00:00,TIANHUI 1-04,49049,,97.31,0.744,True,False
2025-06-14 00:10:00+00:00,TIANHUI 1-04,49049,,80.79,0.741,True,False
2025-04-27 20:50:00+00:00,MONOLITH,49052,,76.33,8.087,False,False
2025-05-12 12:00:00+00:00,PLEIADES NEO 4,49070,,98.71,0.55,False,False
2025-05-17 03:00:00+00:00,PLEIADES NEO 4,49070,,74.03,0.542,True,False
2025-05-21 18:00:00+00:00,PLEIADES NEO 4,49070,,84.16,0.538,False,False
2025-04-27 02:10:00+00:00,TIANHUI 2-02A,49071,,73.86,9.273,True,False
2025-04-27 02:10:00+00:00,TIANHUI 2-02B,49072,,74.74,9.274,True,False
2025-06-08 11:10:00+00:00,STARLINK-3084,49136,,96.34,3.727,False,False
2025-06-10 18:20:00+00:00,STARLINK-3055,49137,,32.73,3.603,True,False
2025-05-11 13:40:00+00:00,STARLINK-3093,49141,,45.14,13.467,False,False
2025-05-08 05:00:00+00:00,STARLINK-3119,49145,,67.45,11.484,True,False
2025-06-13 01:30:00+00:00,STARLINK-3116,49146,,94.02,3.763,False,False
2025-05-13 12:00:00+00:00,STARLINK-3072,49153,,33.47,9.907,False,False
2025-06-03 09:00:00+00:00,STARLINK-3072,49153,,92.5,3.666,True,False
2025-05-07 05:50:00+00:00,STARLINK-3051,49157,,61.0,13.177,False,False
2025-04-29 19:50:00+00:00,STARLINK-3056,49159,,78.04,14.938,True,False
2025-05-17 07:50:00+00:00,STARLINK-3056,49159,,58.2,12.118,True,False
2025-06-12 13:20:00+00:00,STARLINK-3080,49161,,66.54,3.973,True,False
2025-05-09 19:20:00+00:00,STARLINK-3088,49163,,42.85,12.565,True,True
2025-05-31 15:20:00+00:00,STARLINK-3089,49166,,71.64,5.667,True,False
2025-05-25 19:30:00+00:00,STARLINK-3054,49167,,84.17,9.628,False,False
2025-06-07 23:10:00+00:00,STARLINK-3045,49173,,51.26,3.79,True,False
2025-05-08 05:00:00+00:00,STARLINK-3087,49175,,51.52,12.937,True,False
2025-05-11 04:00:00+00:00,CS1,49261,,69.99,2.513,False,False
2025-04-30 22:00:00+00:00,CS2,49262,,74.08,2.351,False,False
2025-05-21 10:00:00+00:00,CUPID,49264,,99.32,2.357,False,False
2025-06-11 15:30:00+00:00,RAISE 2,49397,,67.14,5.221,False,False
2025-05-04 14:40:00+00:00,HIBARI,49400,,88.25,4.261,True,False
2025-06-10 01:10:00+00:00,HIBARI,49400,,99.14,4.223,False,False
2025-05-22 12:10:00+00:00,STARLINK-3151,49408,,72.12,13.3,False,False
2025-04-25 10:30:00+00:00,STARLINK-3075,49409,,41.76,6.277,True,False
2025-05-26 07:10:00+00:00,STARLINK-3075,49409,,33.82,14.135,False,True
2025-06-11 11:40:00+00:00,STARLINK-3120,49419,,89.0,13.285,True,False
2025-05-03 12:00:00+00:00,STARLINK-3149,49423,,79.52,6.261,True,False
2025-04-28 01:40:00+00:00,STARLINK-3131,49427,,61.58,5.795,False,False
2025-06-03 19:20:00+00:00,STARLINK-3131,49427,,74.28,14.604,False,False
2025-05-22 12:10:00+00:00,STARLINK-3153,49431,,61.73,13.292,False,False
2025-05-19 22:40:00+00:00,STARLINK-3079,49433,,92.45,13.608,True,False
2025-05-19 03:30:00+00:00,STARLINK-3130,49437,,76.23,13.409,True,False
2025-05-16 06:50:00+00:00,STARLINK-3044,49438,,95.65,12.579,True,False
2025-04-27 16:10:00+00:00,STARLINK-3128,49441,,67.16,5.839,False,False
2025-05-12 03:00:00+00:00,STARLINK-3128,49441,,93.87,11.051,False,False
2025-06-03 03:20:00+00:00,STARLINK-3122,49445,,81.82,14.515,False,False
2025-05-31 19:30:00+00:00,STARLINK-3145,49455,,86.36,14.661,False,False
2025-05-27 15:50:00+00:00,STARLINK-3132,49457,,62.15,14.569,True,False
2025-04-29 07:40:00+00:00,GAOFEN-11 03,49492,,90.47,3.462,False,True
2025-06-11 11:30:00+00:00,GAOFEN-11 03,49492,,74.96,3.463,True,False
2025-06-20 14:40:00+00:00,STARLINK-3249,49730,,95.39,5.757,True,False
2025-04-23 14:50:00+00:00,STARLINK-3252,49733,,69.46,7.203,False,False
2025-05-19 12:00:00+00:00,STARLINK-3238,49734,,39.07,14.642,False,False
2025-05-15 04:20:00+00:00,STARLINK-3148,49736,,87.91,14.575,False,False
2025-06-20 06:40:00+00:00,STARLINK-3155,49739,,77.39,5.78,True,False
2025-05-02 16:10:00+00:00,STARLINK-3226,49740,,86.86,11.637,False,False
2025-04-23 03:40:00+00:00,STARLINK-3233,49746,,80.01,7.729,False,False
2025-06-09 22:10:00+00:00,STARLINK-3248,49748,,51.7,8.336,False,False
2025-05-19 23:10:00+00:00,STARLINK-3210,49755,,63.61,14.618,False,False
2025-06-08 11:50:00+00:00,STARLINK-3207,49756,,38.34,8.184,True,False
2025-04-22 16:30:00+00:00,STARLINK-3195,49762,,80.27,8.288,False,True
2025-06-04 15:10:00+00:00,STARLINK-3190,49766,,89.68,9.832,True,False
2025-06-08 11:50:00+00:00,STARLINK-3191,49770,,56.99,8.2,True,False
2025-05-04 08:40:00+00:00,IXPE,49954,,98.6,11.4,True,False
2025-06-03 11:30:00+00:00,STARLINK-3317,50156,,61.6,14.638,False,False
2025-05-05 19:50:00+00:00,STARLINK-3313,50157,,55.65,5.745,True,False
2025-06-07 05:40:00+00:00,STARLINK-3297,50159,,46.4,14.686,True,False
2025-06-03 09:10:00+00:00,STARLINK-3298,50165,,67.36,14.513,True,False
2025-04-30 13:30:00+00:00,STARLINK-3271,50167,,78.43,6.378,True,False
2025-05-19 11:30:00+00:00,STARLINK-3245,50170,,58.87,11.087,True,False
